ItemId,DEL_PRODUCT,StructureId,APDivision,APLabel,APMerchDivision,APClass,APSubClass,ProductCategoryCode,ProductCategoryDesc,ProductClassCode,ProductClassDesc,ProductSubclassCode,ProductSubclassDesc,MerchDivisionCode,MerchDivisionDesc,ColorFamily,USBoardNumber,MerchOrganizationDesc,MSSP,FactoryCost,APSeasonYear,APSeason,APYear,APItemDescription,RetailTypeId,EventId,USSizeOffering
CWPOKNIG8020103,0,CW,CW,PO,G,KNI,80,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,313,CG RL APP GIRLS 7-16,NAVY-410,K204DK12,CHILDRENS APPAREL,NULL,7.75,FAL2021,FAL,2021,O LS BIG PONY FLE HOODED PO,DUAL PRICE,OUTLET,S-XL
CWPOKNIO8020079,0,CW,CW,PO,O,KNI,80,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,311,CG RL APP TODD GIRLS,PINK,K204DK12,CHILDRENS APPAREL,NULL,7,HOL2021,HOL,2021,O LS BIG PONY FLE HOODED PO,DUAL PRICE,OUTLET,2T-4T
CWPOKNIR8020081,0,CW,CW,PO,R,KNI,80,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,312,CG RL APP GIRLS 4-6X,WHITE,K204DK12,CHILDRENS APPAREL,NULL,7,HOL2021,HOL,2021,O LS BIG PONY FLE HOODED PO,DUAL PRICE,OUTLET,4-6X
CWPOKNIG8020104,0,CW,CW,PO,G,KNI,80,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,313,CG RL APP GIRLS 7-16,WHITE,K204DK12,CHILDRENS APPAREL,NULL,7.75,HOL2021,HOL,2021,O LS BIG PONY FLE HOODED PO,DUAL PRICE,OUTLET,S-XL
MNPOSWE16820867,0,MN,MN,PO,1,SWE,68,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,NAVY-410,S214SC42,MENS APPAREL,NULL,18.39,FAL2021,FAL,2021,LS HZ HYBRID-LONG SLEEVE-PULLOVER 20/2 COTTON,SINGLE PRICE,PSR,XS-XXL
MNPOKNI16821651,0,MN,MN,PO,1,KNI,68,KN,KNIT SHIRTS,PSH,POLO SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,GREEN,K214SC76,MENS APPAREL,NULL,8.04,NOS2022,NOS,2022,LSKCCMSLM2-LONG SLEEVE-KNIT 20/1 MESH,SINGLE PRICE,PSR,XS-XXL CUS M
MNXGKNI1N820148,0,MN,MN,XG,1,KNI,N8,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,785,M RLX GOLF APP,PINK,K214JG30,MENS APPAREL,NULL,20.35,FAL2021,FAL,2021,SS KC PF M1-SHORT SLEEVE-POLO SHIRT PERFORMANCE PIQUE,SINGLE PRICE,PSR,XS-XXL
MNPOSWE16820868,0,MN,MN,PO,1,SWE,68,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,GREY,S214SC07,MENS APPAREL,NULL,28.95,FAL2021,FAL,2021,LSCARDMULTPP-LONG SLEEVE-CARDIGAN 2/27 WOOLEN MERINO,SINGLE PRICE,PSR,XS-XXL
MNPOSWE16820869,0,MN,MN,PO,1,SWE,68,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,BLUE,S214SC07,MENS APPAREL,NULL,28.95,FAL2021,FAL,2021,LSCARDMULTPP-LONG SLEEVE-CARDIGAN 2/27 WOOLEN MERINO,SINGLE PRICE,PSR,XS-XXL
MNPOOTW12820030,0,MN,MN,PO,1,OTW,28,OW,OUTERWEAR,COA,COAT,INS,INSULATED,710,M PRL APP SPRTSWR,NATURAL-101,O214SV61,MENS APPAREL,NULL,126.95,FAL2021,FAL,2021,SIERRA MARSH-INSULATED-COAT 20/1 CTN/NYL TWILL,SINGLE PRICE,PSR,XS-XXL
CWPOOTWB6020137,0,CW,CW,PO,B,OTW,60,OW,OUTERWEAR,BOM,BOMBER,INS,INSULATED,322,CB PRL APP BOYS 2-7,NAVY-410,O214BC32,CHILDRENS APPAREL,NULL,26.42,FAL2022,FAL,2022,TERRA VARSTY-OUTERWEAR-BOMBER 20D NYLON/POLY PW,SINGLE PRICE,PSR,04-Jul
MNPOSWE16820870,0,MN,MN,PO,1,SWE,68,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,BLUE,S214SV43,MENS APPAREL,NULL,44.11,FAL2021,FAL,2021,LSCNCLRBLCK-LONG SLEEVE-PULLOVER 2/10 WOOL/CASHMERE,SINGLE PRICE,PSR,XS-XXL
CWPOOTWT6020132,0,CW,CW,PO,T,OTW,60,OW,OUTERWEAR,BOM,BOMBER,INS,INSULATED,321,CB PRL APP TODD BOYS,NAVY-410,O214BC32,CHILDRENS APPAREL,NULL,26.42,FAL2022,FAL,2022,TERRA VARSTY-OUTERWEAR-BOMBER 20D NYLON/POLY PW,SINGLE PRICE,PSR,2T-4T
MNPODSH37620333,0,MN,MN,PO,3,DSH,76,SI,SHIRTS,DSS,DRESS SHIRT,LSL,LONG SLEEVE,712,M PRL APP DRS FURNS,BROWN,Z214SA01,MENS APPAREL,NULL,10.88,FAL2021,FAL,2021,SLHBDPPCA-LONG SLEEVE-DRESS SHIRT 60/1 POPLIN,SINGLE PRICE,PSR,14/-18AVG E2
CWPOTSHI8020064,0,CW,CW,PO,I,TSH,80,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,320,CB PRL APP BABY BOYS,NAVY-410,K211BC09,CHILDRENS APPAREL,NULL,0,BSR9990,BSR,9990,SS CN-TOPS-T-SHIRT 26/1 JERSEY,SINGLE PRICE,FULLPRICE,3M-24M
MNPOWOV16821853,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,BLUE,K214SF03B,MENS APPAREL,NULL,31.97,FAL2021,FAL,2021,LSSHIRTJKTM3-LONG SLEEVE-SPORT SHIRT MAGIC HI-PILE,SINGLE PRICE,PSR,XS-XXL
MNPOWOV16821854,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,Z214SB31,MENS APPAREL,NULL,12.65,FAL2021,FAL,2021,CLGRDS-LONG SLEEVE-SPORT SHIRT CLASSIC OXFORD,SINGLE PRICE,PSR,XS-XXL
CWPOWOVB6820232,0,CW,CW,PO,B,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,322,CB PRL APP BOYS 2-7,WHITE,K221BC25,CHILDRENS APPAREL,NULL,8.57,NOS9990,NOS,9990,LS BD-SHIRTS-SPORT SHIRT 40/1 INTERLOCK,SINGLE PRICE,FULLPRICE,04-Jul
MNPOSWE16820874,0,MN,MN,PO,1,SWE,68,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,GREY,S214SC42,MENS APPAREL,NULL,15.82,FAL2021,FAL,2021,LS CN HYBRID-LONG SLEEVE-PULLOVER 20/2 COTTON,SINGLE PRICE,PSR,XS-XXL
MNPOWOV16821856,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,NATURAL-101,K214SF03B,MENS APPAREL,NULL,31.97,FAL2021,FAL,2021,LSSHIRTJKTM3-LONG SLEEVE-SPORT SHIRT MAGIC HI-PILE,SINGLE PRICE,PSR,XS-XXL
CWPOTSHI8020070,0,CW,CW,PO,I,TSH,80,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,320,CB PRL APP BABY BOYS,WHITE,K211BC09,CHILDRENS APPAREL,NULL,0,BSR9990,BSR,9990,SS CN-TOPS-T-SHIRT 26/1 JERSEY,SINGLE PRICE,FULLPRICE,3M-24M
CWPOWOVY6820216,0,CW,CW,PO,Y,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,323,CB PRL APP BOYS 8-20,WHITE,K221BC25,CHILDRENS APPAREL,NULL,10.4,NOS9990,NOS,9990,LS BD-SHIRTS-SPORT SHIRT 40/1 INTERLOCK,SINGLE PRICE,FULLPRICE,S-XL
MNPOWOV16821859,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,Z214SV26,MENS APPAREL,NULL,18.3,FAL2021,FAL,2021,CUDNGNBXS-LONG SLEEVE-SPORT SHIRT OUTDOOR FLANNEL,SINGLE PRICE,PSR,XS-XXL
WACLFTW0D720019,0,WA,WA,CL,0,FTW,D7,BO,BOOTS,BTE,BOOTIE,LWH,LOW HEEL,800,W COLLECTION FW,BLACK,WELINGTON,FOOTWEAR,NULL,238.5,BSR9990,BSR,9990,BURNISHED CALF-REANNE-BOOTS-BOOTIE,SINGLE PRICE,FULLPRICE,"35-42B, 34-41M"
WACLFTW0D720020,0,WA,WA,CL,0,FTW,D7,BO,BOOTS,BTE,BOOTIE,LWH,LOW HEEL,800,W COLLECTION FW,LIGHT/PASTEL BROWN-230,WELINGTON,FOOTWEAR,NULL,238.5,BSR9990,BSR,9990,BURNISHED CALF-REANNE-BOOTS-BOOTIE,SINGLE PRICE,FULLPRICE,"35-42B, 34-41M"
WACLFTW0D720021,0,WA,WA,CL,0,FTW,D7,BO,BOOTS,BTE,BOOTIE,HHE,HIGH HEEL,800,W COLLECTION FW,BLACK,WELINGTON,FOOTWEAR,NULL,259.7,BSR9990,BSR,9990,LUX CALF-REIDA-BOOTS-BOOTIE,SINGLE PRICE,FULLPRICE,"35-42B, 34-41M"
MAPSFTW0CT20184,0,MA,MA,PS,0,FTW,CT,SK,SNEAKERS,LTL,LOW TOP LACE,N/A,NO SUBCLASS,809,M POLO SPORT FW,WHITE,80984681,FOOTWEAR,NULL,26.65,SUM2022,SUM,2022,O COURT 100 CLASSIC SNEAKERS,DUAL PRICE,OUTLET,"3-12,13,14,15D"
WACLJWL08020003,0,WA,WA,CL,0,JWL,80,JW,FASHION JEWELRY,EAR,EARRING,N/A,NO SUBCLASS,434,W COLLECTION ACC,BROWN,JEWELRY,ACCESSORIES,NULL,268,FAL2021,FAL,2021,S PTL S ERNG-EARRING BRASS/CRYSTAL,SINGLE PRICE,PSR,ONE SIZE JEWELRY
WACLJWL0K420027,0,WA,WA,CL,0,JWL,K4,JW,FASHION JEWELRY,NKL,NECKLACE,N/A,NO SUBCLASS,434,W COLLECTION ACC,BROWN,JEWELRY,ACCESSORIES,NULL,458,FAL2021,FAL,2021,M PTL LS NCK-NECKLACE BRASS,SINGLE PRICE,PSR,ONE SIZE JEWELRY
MNPONKW39O20341,0,MN,MN,PO,3,NKW,9O,NW,NECKWEAR,TIE,NECK TIE,N/A,NO SUBCLASS,712,M PRL APP DRS FURNS,BLUE,V,MENS APPAREL,NULL,23.15,FAL2021,FAL,2021,TIEM-NECK TIE ENG REPP STRP CLUB,SINGLE PRICE,PSR,ONE SIZE
MNPOTSH1N821074,0,MN,MN,PO,1,TSH,N8,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,710,M PRL APP SPRTSWR,BLUE,G214SC16,MENS APPAREL,NULL,2.82,FAL2021,FAL,2021,SSCNCMSLM1-SHORT SLEEVE-T-SHIRT 26/1 JERSEY,SINGLE PRICE,PSR,XS-XXL CUS M
MNPOWOV16821864,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,Z214SC25,MENS APPAREL,NULL,9.65,FAL2021,FAL,2021,CUBDPPCS-LONG SLEEVE-SPORT SHIRT 60/1 YD TWILL,SINGLE PRICE,PSR,XS-XXL
MNPOTRO27620111,0,MN,MN,PO,2,TRO,76,CL,TAILORED CLOTHING,TRS,TROUSER,N/A,NO SUBCLASS,715,M PRL APP CLOTHING,GREEN,L214SC23,MENS APPAREL,NULL,32.15,FAL2021,FAL,2021,BRF-TROUSER 10WALE STRCH CORD,SINGLE PRICE,PSR,28-44 B2
MNPOWOV16821867,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,BLUE,Z214SC25,MENS APPAREL,NULL,9.95,FAL2021,FAL,2021,CLBDPPCS-LONG SLEEVE-SPORT SHIRT 60/1 YD TWILL,SINGLE PRICE,PSR,XS-XXL
MNPOSPC27620232,0,MN,MN,PO,2,SPC,76,CL,TAILORED CLOTHING,SPC,SPORTCOAT,SBR,SINGLE BREASTED,715,M PRL APP CLOTHING,NAVY-410,L214SV94,MENS APPAREL,NULL,113.28,FAL2021,FAL,2021,PSYALE-SINGLE BREASTED-SPORTCOAT HERRNGBNE KNIT MESH,SINGLE PRICE,PSR,34-48 B2
MNPONKW39O20346,0,MN,MN,PO,3,NKW,9O,NW,NECKWEAR,TIE,NECK TIE,N/A,NO SUBCLASS,712,M PRL APP DRS FURNS,NAVY-410,V,MENS APPAREL,NULL,30.79,FAL2021,FAL,2021,TIEM-NECK TIE MALLARD JACQUARD,SINGLE PRICE,FULLPRICE,ONE SIZE
MNPOTSH1N821075,0,MN,MN,PO,1,TSH,N8,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,710,M PRL APP SPRTSWR,BLUE,G214SC16,MENS APPAREL,NULL,2.82,FAL2021,FAL,2021,SSCNCMSLM1-SHORT SLEEVE-T-SHIRT 26/1 JERSEY,SINGLE PRICE,PSR,XS-XXL CUS M
MNPOKNI16821661,0,MN,MN,PO,1,KNI,68,KN,KNIT SHIRTS,PSH,POLO SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,MEDIUM GREEN-310,K214SC01,MENS APPAREL,NULL,6.2,FAL2021,FAL,2021,LSKCCMSLM2-LONG SLEEVE-KNIT 20/1 MESH,SINGLE PRICE,PSR,XS-XXL CUS M
MNPOKNI16821662,0,MN,MN,PO,1,KNI,68,KN,KNIT SHIRTS,PSH,POLO SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,BLUE,K214SC01,MENS APPAREL,NULL,7.6,FAL2021,FAL,2021,LSKCCMSLM2-LONG SLEEVE-KNIT 20/1 MESH,SINGLE PRICE,PSR,XS-XXL CUS M
MNPOSPC27620239,0,MN,MN,PO,2,SPC,76,CL,TAILORED CLOTHING,SPC,SPORTCOAT,SBR,SINGLE BREASTED,715,M PRL APP CLOTHING,GREEN,L214SC23,MENS APPAREL,NULL,49.5,FAL2021,FAL,2021,ART-SINGLE BREASTED-SPORTCOAT 10WALE STRCH CORD,SINGLE PRICE,PSR,XS-XXL
MNPOWOV16821872,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,Z214SC25,MENS APPAREL,NULL,9.95,FAL2021,FAL,2021,CLBDPPCS-LONG SLEEVE-SPORT SHIRT 60/1 YD TWILL,SINGLE PRICE,PSR,XS-XXL
MNPOSPC27620242,0,MN,MN,PO,2,SPC,76,CL,TAILORED CLOTHING,SPC,SPORTCOAT,DBB,DOUBLE BREASTED,715,M PRL APP CLOTHING,NAVY-410,L214SV10,MENS APPAREL,NULL,96.12,FAL2021,FAL,2021,PSDB6B-DOUBLE BREASTED-SPORTCOAT 12 WALE CORDUROY,SINGLE PRICE,PSR,34-48 B2
MNPOTSH1N821077,0,MN,MN,PO,1,TSH,N8,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,710,M PRL APP SPRTSWR,WHITE,G214SC30,MENS APPAREL,NULL,5.5,FAL2021,FAL,2021,SSCNCLSM1-SHORT SLEEVE-T-SHIRT 26/1 JERSEY,SINGLE PRICE,PSR,XS-XXL
MNPOKNI1N821515,0,MN,MN,PO,1,KNI,N8,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,710,M PRL APP SPRTSWR,BLUE,K214SC01,MENS APPAREL,NULL,4.9,FAL2021,FAL,2021,SSKCCMSLM1-SHORT SLEEVE-KNIT 20/1 MESH,SINGLE PRICE,PSR,XS-XXL CUS M
MNPOPNT14H20025,0,MN,MN,PO,1,PNT,4H,PN,PANTS,PLE,PLEATED,N/A,NO SUBCLASS,710,M PRL APP SPRTSWR,BEIGE/KHAKI,R231SV08,MENS APPAREL,NULL,24.3,SPR2023,SPR,2023,WHITMANCHINO-PLEATED,SINGLE PRICE,FULLPRICE,24-44 A2
MNPOKNI16821664,0,MN,MN,PO,1,KNI,68,KN,KNIT SHIRTS,PSH,POLO SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,K214SC76B,MENS APPAREL,NULL,15.37,FAL2021,FAL,2021,LSKCCMSLM1-LONG SLEEVE-POLO SHIRT 20/1 MESH,SINGLE PRICE,PSR,XS-XXL CUS M
MNPOWOV16821874,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,BEIGE/KHAKI,Z214SC53,MENS APPAREL,NULL,12.37,FAL2021,FAL,2021,CUBDPPCS-LONG SLEEVE-SPORT SHIRT BRUSHED FLANNEL,SINGLE PRICE,PSR,XS-XXL
MNPOKNI16821665,0,MN,MN,PO,1,KNI,68,KN,KNIT SHIRTS,PSH,POLO SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,MEDIUM BROWN-210,K214SC01,MENS APPAREL,NULL,6.2,FAL2021,FAL,2021,LSKCCMSLM2-LONG SLEEVE-KNIT 20/1 MESH,SINGLE PRICE,PSR,XS-XXL CUS M
MNPONKW39O20360,0,MN,MN,PO,3,NKW,9O,NW,NECKWEAR,TIE,NECK TIE,N/A,NO SUBCLASS,712,M PRL APP DRS FURNS,RED,V,MENS APPAREL,NULL,24.99,FAL2021,FAL,2021,TIEM-NECK TIE ENG REPP STRP BAR,SINGLE PRICE,FULLPRICE,ONE SIZE
MNPONKW39O20361,0,MN,MN,PO,3,NKW,9O,NW,NECKWEAR,TIE,NECK TIE,N/A,NO SUBCLASS,712,M PRL APP DRS FURNS,NAVY-410,V,MENS APPAREL,NULL,35.82,FAL2021,FAL,2021,TIEM-NECK TIE REPP STRP W/ PP,SINGLE PRICE,PSR,ONE SIZE
MNPOWOV16821877,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,Z214SC25,MENS APPAREL,NULL,10.4,FAL2021,FAL,2021,CUBDPPCS-LONG SLEEVE-SPORT SHIRT 60/1 YD TWILL,SINGLE PRICE,PSR,XS-XXL
MNPOSPC27620248,0,MN,MN,PO,2,SPC,76,CL,TAILORED CLOTHING,TCT,TOP COAT,DBB,DOUBLE BREASTED,715,M PRL APP CLOTHING,NAVY-410,L214SV09,MENS APPAREL,NULL,170.64,FAL2021,FAL,2021,POLCT-DOUBLE BREASTED-TOP COAT WOOL MELTON,SINGLE PRICE,PSR,32-54 A2
CWPOSWER6820203,0,CW,CW,PO,R,SWE,68,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,312,CG RL APP GIRLS 4-6X,NAVY-410,S214DV04,CHILDRENS APPAREL,NULL,18.39,FAL2021,FAL,2021,VARSITY CARD-SWEATER-CARDIGAN 20/2 MERCERIZED CTN,SINGLE PRICE,PSR,4-6X
WMPOSWENC020192,0,WM,WM,PO,N,SWE,C0,SV,SWEATER,PLO,PULLOVER,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,BLUE,OS214C08,WOMENS APPAREL,NULL,9.38,FAL2021,FAL,2021,STRIPE SS PO-SHORT SLEEVE-SWEATER 2/50 PIMA COTTON,SINGLE PRICE,PSR,XXS-XXL
WMPOSWENC020193,0,WM,WM,PO,N,SWE,DW,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,BLUE,OS214C08,WOMENS APPAREL,NULL,13.03,FAL2021,FAL,2021,STRIPE CARDI-LONG SLEEVE-SWEATER 2/50 PIMA COTTON,SINGLE PRICE,PSR,XXS-XXL
WMPOOTWNDG20013,0,WM,WM,PO,N,OTW,DG,OW,OUTERWEAR,BOM,BOMBER,LND,LINED,211,W PRL APP SPRTSWR,RED,OO214I59,WOMENS APPAREL,NULL,80.66,FAL2021,FAL,2021,NWSBY JKT-LINED-BOMBER WOOL PLAID,SINGLE PRICE,PSR,00-14
CWPOSWEG6820213,0,CW,CW,PO,G,SWE,68,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,313,CG RL APP GIRLS 7-16,BLUE,S214DV04,CHILDRENS APPAREL,NULL,26.07,FAL2021,FAL,2021,LS CARDIGAN-SWEATER-CARDIGAN 2/27 WOOL,SINGLE PRICE,PSR,S-XL
MNPOWOV16821879,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,ORANGE,Z204SC32,MENS APPAREL,NULL,9.55,HOL2021,HOL,2021,O LS BD GD OXFORD SOLID,DUAL PRICE,OUTLET,XS-XXL
CWPODRSG3D20299,0,CW,CW,PO,G,DRS,3D,DR,DRESSES,DAD,DAY DRESS,LSL,LONG SLEEVE,313,CG RL APP GIRLS 7-16,PINK,K211DC07,CHILDRENS APPAREL,NULL,8.1,FAL2021,FAL,2021,O LS BPP HOODED DRESS,DUAL PRICE,OUTLET,S-XL
CWPOTSHI8020071,0,CW,CW,PO,I,TSH,80,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,320,CB PRL APP BABY BOYS,WHITE,K144BC31,CHILDRENS APPAREL,NULL,5.17,HOL2021,HOL,2021,O SS BP USA TEE,DUAL PRICE,OUTLET,3M-24M
CWPODRSO3D20331,0,CW,CW,PO,O,DRS,3D,DR,DRESSES,DAD,DAY DRESS,LSL,LONG SLEEVE,311,CG RL APP TODD GIRLS,PINK,K211DC07,CHILDRENS APPAREL,NULL,6.35,FAL2021,FAL,2021,O LS BPP HOODED DRESS,DUAL PRICE,OUTLET,2T-4T
MNPOKNI1N821516,0,MN,MN,PO,1,KNI,N8,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,710,M PRL APP SPRTSWR,YELLOW,K181SC71PF,MENS APPAREL,NULL,5.54,SUM2023,SUM,2023,O SS SOLID BPP MESH,SINGLE JAPAN,OUTLET,XS-XXL
MNPOWOV16821882,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,GREEN,Z221SC31PF,MENS APPAREL,NULL,7.88,SPR2022,SPR,2022,O LS BD OXFORD SOLID,DUAL PRICE,OUTLET,XS-XXL
CWPOHOSB9X20013,0,CW,CW,PO,B,HOS,9X,HO,HOSIERY,CRW,CREW SOCK,1PK,SINGLE,443,CB PRL LIC ACC BOYS 4-7,NAVY-410,21FRL4-4,ACCESSORIES,NULL,0,FAL2021,FAL,2021,BEAR CREW-CREW SOCK-SINGLE COTTON,SINGLE PRICE,PSR,04-Jul
MNPOWOV16821891,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,GREY,Z214SC32,MENS APPAREL,NULL,9.55,FAL2021,FAL,2021,CLBDPPCS-LONG SLEEVE-SPORT SHIRT 40/1 GD OXFORD,SINGLE PRICE,PSR,XS-XXL
MNPOWOV16821892,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,NAVY-410,Z214SC10,MENS APPAREL,NULL,16.28,FAL2021,FAL,2021,CLBDS-LONG SLEEVE-SPORT SHIRT 80/2 21W CORDUROY,SINGLE PRICE,PSR,XS-XXL
MNPOTSH1N821089,0,MN,MN,PO,1,TSH,N8,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,710,M PRL APP SPRTSWR,WHITE,G214SC04,MENS APPAREL,NULL,5.5,FAL2021,FAL,2021,SSCNCMSLM1-SHORT SLEEVE-T-SHIRT 26/1 JERSEY,SINGLE PRICE,PSR,XS-XXL CUS M
MNPOWOV16821893,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,BEIGE/KHAKI,Z214SC32,MENS APPAREL,NULL,9.55,NOS2023,NOS,2023,CLBDPPCS-LONG SLEEVE-SPORT SHIRT 40/1 GD OXFORD,SINGLE PRICE,FULLPRICE,XS-XXL
MNPOKNI16821709,0,MN,MN,PO,1,KNI,68,KN,KNIT SHIRTS,HZP,HALF ZIP,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,BLACK,K214SC15B,MENS APPAREL,NULL,10.95,FAL2021,FAL,2021,LSHZM1-LONG SLEEVE-HALF ZIP 40/1 DBL KNIT JACQ,SINGLE PRICE,PSR,XS-XXL
MNPOWOV16821894,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,GREEN,Z214SC10,MENS APPAREL,NULL,11.93,FAL2021,FAL,2021,CLBDPPCS-LONG SLEEVE-SPORT SHIRT 80/2 21W CORDUROY,SINGLE PRICE,PSR,XS-XXL
MNPOPNT14G20326,0,MN,MN,PO,1,PNT,4G,PN,PANTS,FFR,FLAT FRONT,N/A,NO SUBCLASS,710,M PRL APP SPRTSWR,LIGHT BEIGE-270,R214SV08,MENS APPAREL,NULL,26.44,NOS2022,NOS,2022,HEMMINGWAYCH-FLAT FRONT 30/2 TWILL,SINGLE PRICE,FULLPRICE,28-44 B2
MNPOWOV16821895,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,Z214SB01,MENS APPAREL,NULL,22.62,FAL2021,FAL,2021,WILLHOODPPC-LONG SLEEVE-SPORT SHIRT Y/D TWILL,SINGLE PRICE,PSR,XS-XXL
MNPOKNI16821710,0,MN,MN,PO,1,KNI,68,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,DARK GREEN-301,K214SC97A,MENS APPAREL,NULL,15.67,FAL2021,FAL,2021,LSCNM1-LONG SLEEVE-SWEATSHIRT 30/1 DOUBLE KNT CVS,SINGLE PRICE,PSR,XS-XXL
MNPOTSH1N821090,0,MN,MN,PO,1,TSH,N8,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,710,M PRL APP SPRTSWR,NAVY-410,G214SC04,MENS APPAREL,NULL,5.5,FAL2021,FAL,2021,SSCNCMSLM1-SHORT SLEEVE-T-SHIRT 26/1 JERSEY,SINGLE PRICE,PSR,XS-XXL
