INVENTBATCHID,INVENTCOLORID,INVENTDIMID,INVENTLOCATIONID,INVENTSITEID,INVENTSIZEID,DATAAREAID1,DATAAREAID
,100,#00000001504910B5,7103,7105,6,7105,7105
,100,#00000001504910B6,7103,7105,7,7105,7105
,100,#00000001504910B7,7103,7105,3/3T,7105,7105
,400,#00000001504910C3,7103,7105,M,7105,7105
,300,#00000001504910C5,7103,7105,5,7105,7105
,20,#00000001504910C9,7103,7105,4,7105,7105
,999,#00000001504910D1,7103,7105,5,7105,7105
,400,#00000001504910D4,7103,7105,4,7105,7105
,400,#00000001504910D5,7103,7105,5,7105,7105
,999,#00000001504910D9,7103,7105,M,7105,7105
,400,#00000001504910DD,7103,7105,S,7105,7105
,250,#00000001504910F4,7103,7105,4,7105,7105
,600,#000000015049112D,7103,7105,6,7105,7105
,B10,#00000001500E6101,7783,7104,30/30,7104,7104
,410,#000000015022530C,7783,7104,L,7104,7104
,1,#000000015025807A,7783,7104,L,7104,7104
,400,#0000000150286787,7783,7104,L,7104,7104
,400,#0000000150286791,7783,7104,M,7104,7104
,100,#00000001502B9539,7783,7104,L,7104,7104
,1,#00000001502BA3DE,7783,7104,ONE,7104,7104
,1,#000000015035967E,7783,7104,40,7104,7104
,410,#0000000150225431,7784,7104,M,7104,7104
,410,#0000000150225432,7784,7104,L,7104,7104
,1,#0000000150236450,7784,7104,XS,7104,7104
,1,#0000000150236452,7784,7104,M,7104,7104
,20,#0000000150236455,7784,7104,S,7104,7104
,410,#000000015023645A,7784,7104,S,7104,7104
,999,#0000000150236495,7784,7104,L,7104,7104
,101,#000000015028673B,7784,7104,L,7104,7104
,101,#0000000150286740,7784,7104,M,7104,7104
,300,#00000001502867C6,7784,7104,M,7104,7104
,250,#000000015028684D,7784,7104,32/32,7104,7104
,400,#00000001502868D3,7784,7104,L,7104,7104
,400,#00000001502868D7,7784,7104,M,7104,7104
,400,#00000001502868DB,7784,7104,S,7104,7104
,600,#0000000150286908,7784,7104,L,7104,7104
,600,#0000000150286913,7784,7104,S,7104,7104
,100,#00000001502AFEA4,7784,7104,M,7104,7104
,100,#00000001502B9536,7784,7104,S,7104,7104
,400,#00000001502BA3EE,7784,7104,ONE,7104,7104
,260,#0000000150308A6F,7784,7104,L,7104,7104
,300,#0000000150491142,7103,7105,6,7105,7105
,650,#0000000150491144,7103,7105,14,7105,7105
,600,#000000015049115C,7103,7105,S,7105,7105
,410,#0000000150491160,7103,7105,ONE,7105,7105
,101,#0000000150491172,7103,7105,L,7105,7105
,250,#000000015059DD90,7103,7105,ONE,7105,7105
,101,#00000001506807C2,7103,7105,ONE,7105,7105
,270,#00000001507DCD6D,7103,7105,3/3T,7105,7105
,400,#00000001504C0A0A,7104,7105,S,7105,7105
,400,#00000001504C0A0B,7104,7105,L,7105,7105
,650,#00000001504C0A0C,7104,7105,XS,7105,7105
,650,#00000001504C0A0D,7104,7105,L,7105,7105
,100,#00000001504C0A0E,7104,7105,M,7105,7105
,1,#00000001504C0A0F,7104,7105,S,7105,7105
,1,#00000001504C0A10,7104,7105,M,7105,7105
,1,#00000001504C0A11,7104,7105,L,7105,7105
,1,#00000001504C0A12,7104,7105,XL,7105,7105
,20,#00000001504C0A13,7104,7105,XS,7105,7105
,20,#00000001504C0A14,7104,7105,M,7105,7105
,20,#00000001504C0A15,7104,7105,L,7105,7105
,20,#00000001504C0A16,7104,7105,XL,7105,7105
,410,#00000001504C0A17,7104,7105,S,7105,7105
,410,#00000001504C0A18,7104,7105,M,7105,7105
,410,#00000001504C0A19,7104,7105,L,7105,7105
,100,#00000001504C0A1A,7104,7105,XS,7105,7105
,100,#00000001504C0A1B,7104,7105,S,7105,7105
,100,#00000001504C0A1C,7104,7105,L,7105,7105
,100,#00000001504C0A1D,7104,7105,XL,7105,7105
,1,#00000001504C0A1E,7104,7105,XS,7105,7105
,410,#00000001504C0A1F,7104,7105,XS,7105,7105
,410,#00000001504C0A20,7104,7105,XL,7105,7105
,400,#00000001504C0A21,7104,7105,XS,7105,7105
,400,#00000001504C0A22,7104,7105,M,7105,7105
,400,#00000001504C0A23,7104,7105,XL,7105,7105
,600,#00000001504C0A25,7104,7105,S,7105,7105
,600,#00000001504C0A26,7104,7105,M,7105,7105
,600,#00000001504C0A27,7104,7105,L,7105,7105
,600,#00000001504C0A28,7104,7105,XL,7105,7105
,20,#00000001504C0A55,7104,7105,S,7105,7105
,20,#00000001504C0A56,7104,7105,XXL,7105,7105
,400,#00000001504C0A62,7104,7105,XXL,7105,7105
,300,#00000001504C0A6C,7104,7105,S,7105,7105
,300,#00000001504C0A6D,7104,7105,M,7105,7105
,300,#00000001504C0A6E,7104,7105,L,7105,7105
,300,#00000001504C0A6F,7104,7105,XL,7105,7105
,601,#00000001504C0A72,7104,7105,M,7105,7105
,601,#00000001504C0A73,7104,7105,L,7105,7105
,1,#00000001504C0B05,7104,7105,38,7105,7105
,101,#00000001504C0B07,7104,7105,XS,7105,7105
,101,#00000001504C0B09,7104,7105,S,7105,7105
